time	V(n008)	-Id(M1)
1.354307168961871e+00	0.000000e+00	9.994363e-06
1.355702258247585e+00	0.000000e+00	9.990837e-06
1.357097347533300e+00	0.000000e+00	9.983011e-06
1.358492436819014e+00	0.000000e+00	9.970884e-06
1.359887526104728e+00	0.000000e+00	9.954457e-06
1.361282615390442e+00	0.000000e+00	9.933730e-06
1.367141990390442e+00	0.000000e+00	9.988515e-06
1.368537079676157e+00	0.000000e+00	9.997738e-06
1.369932168961871e+00	0.000000e+00	9.999974e-06
1.371327258247585e+00	0.000000e+00	9.995223e-06
1.372722347533300e+00	0.000000e+00	9.983483e-06
1.374117436819014e+00	0.000000e+00	9.964756e-06
1.375512526104728e+00	0.000000e+00	9.939041e-06
1.376907615390442e+00	0.000000e+00	9.906339e-06
1.378860740390442e+00	0.000000e+00	9.906339e-06
1.382766990390442e+00	0.000000e+00	9.988515e-06
1.384162079676157e+00	0.000000e+00	9.993589e-06
1.385557168961871e+00	0.000000e+00	9.994363e-06
1.386952258247585e+00	0.000000e+00	9.990837e-06
1.388347347533300e+00	0.000000e+00	9.983011e-06
1.389742436819014e+00	0.000000e+00	9.970884e-06
1.391137526104728e+00	0.000000e+00	9.954457e-06
1.392532615390442e+00	0.000000e+00	9.933730e-06
1.396438865390442e+00	0.000000e+00	9.988515e-06
1.400345115390442e+00	0.000000e+00	9.933730e-06
1.406204490390442e+00	0.000000e+00	9.988515e-06
1.408436633247585e+00	0.000000e+00	9.965711e-06
1.410668776104728e+00	0.000000e+00	9.950509e-06
1.412900918961871e+00	0.000000e+00	9.942908e-06
1.415133061819014e+00	0.000000e+00	9.942908e-06
1.417365204676157e+00	0.000000e+00	9.950509e-06
1.419597347533300e+00	0.000000e+00	9.965711e-06
1.421829490390442e+00	0.000000e+00	9.988515e-06
1.424898686819014e+00	0.000000e+00	9.996566e-06
1.427967883247585e+00	0.000000e+00	9.999324e-06
1.431037079676157e+00	0.000000e+00	9.996790e-06
1.434106276104728e+00	0.000000e+00	9.988964e-06
1.437175472533300e+00	0.000000e+00	9.975845e-06
1.440244668961871e+00	0.000000e+00	9.957434e-06
1.443313865390442e+00	0.000000e+00	9.933730e-06
1.447220115390442e+00	0.000000e+00	9.961122e-06
1.449173240390442e+00	0.000000e+00	9.933730e-06
1.453079490390442e+00	0.000000e+00	9.961122e-06
1.455032615390442e+00	0.000000e+00	9.933730e-06
1.460891990390442e+00	0.000000e+00	9.988515e-06
1.463124133247585e+00	0.000000e+00	9.995825e-06
1.465356276104728e+00	0.000000e+00	9.998090e-06
1.467588418961871e+00	0.000000e+00	9.995309e-06
1.469820561819014e+00	0.000000e+00	9.987482e-06
1.472052704676157e+00	0.000000e+00	9.974611e-06
1.474284847533300e+00	0.000000e+00	9.956693e-06
1.476516990390442e+00	0.000000e+00	9.933730e-06
1.482376365390442e+00	0.000000e+00	9.988515e-06
1.486282615390442e+00	0.000000e+00	9.906339e-06
1.488235740390442e+00	0.000000e+00	9.906339e-06
1.492141990390442e+00	0.000000e+00	9.988515e-06
1.513626365390442e+00	0.000000e+00	9.961122e-06
1.515579490390442e+00	0.000000e+00	9.933730e-06
1.521438865390442e+00	0.000000e+00	9.988515e-06
1.522833954676157e+00	0.000000e+00	9.993589e-06
1.524229043961871e+00	0.000000e+00	9.994363e-06
1.525624133247585e+00	0.000000e+00	9.990837e-06
1.527019222533300e+00	0.000000e+00	9.983011e-06
1.528414311819014e+00	0.000000e+00	9.970884e-06
1.529809401104728e+00	0.000000e+00	9.954457e-06
1.531204490390442e+00	0.000000e+00	9.933730e-06
1.537063865390442e+00	0.000000e+00	9.988515e-06
1.540970115390442e+00	0.000000e+00	9.933730e-06
1.546829490390442e+00	0.000000e+00	9.988515e-06
1.548503597533300e+00	0.000000e+00	9.994675e-06
1.550177704676157e+00	0.000000e+00	9.996173e-06
1.551851811819014e+00	0.000000e+00	9.993008e-06
1.553525918961871e+00	0.000000e+00	9.985182e-06
1.555200026104728e+00	0.000000e+00	9.972694e-06
1.556874133247585e+00	0.000000e+00	9.955543e-06
1.558548240390442e+00	0.000000e+00	9.933730e-06
1.564407615390442e+00	0.000000e+00	9.988515e-06
1.565802704676157e+00	0.000000e+00	9.993589e-06
1.567197793961871e+00	0.000000e+00	9.994363e-06
1.568592883247585e+00	0.000000e+00	9.990837e-06
1.569987972533300e+00	0.000000e+00	9.983011e-06
1.571383061819014e+00	0.000000e+00	9.970884e-06
1.572778151104728e+00	0.000000e+00	9.954457e-06
1.574173240390442e+00	0.000000e+00	9.933730e-06
1.580032615390442e+00	0.000000e+00	9.988515e-06
1.585891990390442e+00	0.000000e+00	9.933730e-06
1.591751365390442e+00	0.000000e+00	9.988515e-06
1.597610740390442e+00	0.000000e+00	9.933730e-06
1.603470115390442e+00	0.000000e+00	9.988515e-06
1.604865204676157e+00	0.000000e+00	9.993589e-06
1.606260293961871e+00	0.000000e+00	9.994363e-06
1.607655383247585e+00	0.000000e+00	9.990837e-06
1.609050472533300e+00	0.000000e+00	9.983011e-06
1.610445561819014e+00	0.000000e+00	9.970884e-06
1.611840651104728e+00	0.000000e+00	9.954457e-06
1.613235740390442e+00	0.000000e+00	9.933730e-06
1.619095115390442e+00	0.000000e+00	9.988515e-06
1.621327258247585e+00	0.000000e+00	9.995825e-06
1.623559401104728e+00	0.000000e+00	9.998090e-06
1.625791543961871e+00	0.000000e+00	9.995309e-06
1.628023686819014e+00	0.000000e+00	9.987482e-06
1.630255829676157e+00	0.000000e+00	9.974611e-06
1.632487972533300e+00	0.000000e+00	9.956693e-06
1.634720115390442e+00	0.000000e+00	9.933730e-06
1.638626365390442e+00	0.000000e+00	9.961122e-06
1.640579490390442e+00	0.000000e+00	9.933730e-06
1.644485740390442e+00	0.000000e+00	9.961122e-06
1.646438865390442e+00	0.000000e+00	9.933730e-06
1.652298240390442e+00	0.000000e+00	9.988515e-06
1.656204490390442e+00	0.000000e+00	9.933730e-06
1.660110740390442e+00	0.000000e+00	9.961122e-06
1.662063865390442e+00	0.000000e+00	9.933730e-06
1.667923240390442e+00	0.000000e+00	9.988515e-06
1.673782615390442e+00	0.000000e+00	9.933730e-06
1.679641990390442e+00	0.000000e+00	9.988515e-06
1.683548240390442e+00	0.000000e+00	9.933730e-06
1.689407615390442e+00	0.000000e+00	9.988515e-06
1.690802704676157e+00	0.000000e+00	9.993589e-06
1.692197793961871e+00	0.000000e+00	9.994363e-06
1.693592883247585e+00	0.000000e+00	9.990837e-06
1.694987972533300e+00	0.000000e+00	9.983011e-06
1.696383061819014e+00	0.000000e+00	9.970884e-06
1.697778151104728e+00	0.000000e+00	9.954457e-06
1.699173240390442e+00	0.000000e+00	9.933730e-06
1.705032615390442e+00	0.000000e+00	9.988515e-06
1.730423240390442e+00	0.000000e+00	9.961122e-06
1.732376365390442e+00	0.000000e+00	9.933730e-06
1.736282615390442e+00	0.000000e+00	9.961122e-06
1.737956722533300e+00	0.000000e+00	9.934965e-06
1.739630829676157e+00	0.000000e+00	9.918832e-06
1.741304936819014e+00	0.000000e+00	9.912721e-06
1.742979043961871e+00	0.000000e+00	9.916634e-06
1.744653151104728e+00	0.000000e+00	9.930571e-06
1.746327258247585e+00	0.000000e+00	9.954531e-06
1.748001365390442e+00	0.000000e+00	9.988515e-06
1.753860740390442e+00	0.000000e+00	9.933730e-06
1.757766990390442e+00	0.000000e+00	9.961122e-06
1.763626365390442e+00	0.000000e+00	9.933730e-06
1.767532615390442e+00	0.000000e+00	9.961122e-06
1.769485740390442e+00	0.000000e+00	9.933730e-06
1.775345115390442e+00	0.000000e+00	9.988515e-06
1.779251365390442e+00	0.000000e+00	9.933730e-06
1.785110740390442e+00	0.000000e+00	9.988515e-06
1.790970115390442e+00	0.000000e+00	9.933730e-06
1.794876365390442e+00	0.000000e+00	9.961122e-06
1.796829490390442e+00	0.000000e+00	9.933730e-06
1.802688865390442e+00	0.000000e+00	9.988515e-06
1.805758061819014e+00	0.000000e+00	9.991273e-06
1.808827258247585e+00	0.000000e+00	9.990503e-06
1.811896454676157e+00	0.000000e+00	9.986205e-06
1.814965651104728e+00	0.000000e+00	9.978379e-06
1.818034847533300e+00	0.000000e+00	9.967024e-06
1.821104043961871e+00	0.000000e+00	9.952141e-06
1.824173240390442e+00	0.000000e+00	9.933730e-06
1.830032615390442e+00	0.000000e+00	9.988515e-06
1.835891990390442e+00	0.000000e+00	9.933730e-06
1.841751365390442e+00	0.000000e+00	9.988515e-06
1.845657615390442e+00	0.000000e+00	9.933730e-06
1.851516990390442e+00	0.000000e+00	9.988515e-06
1.855423240390442e+00	0.000000e+00	9.933730e-06
1.861282615390442e+00	0.000000e+00	9.988515e-06
1.886673240390442e+00	0.000000e+00	9.961122e-06
1.892532615390442e+00	0.000000e+00	9.933730e-06
1.896438865390442e+00	0.000000e+00	9.988515e-06
1.900345115390442e+00	0.000000e+00	9.933730e-06
1.906204490390442e+00	0.000000e+00	9.988515e-06
1.910110740390442e+00	0.000000e+00	9.933730e-06
1.914016990390442e+00	0.000000e+00	9.961122e-06
1.915970115390442e+00	0.000000e+00	9.933730e-06
1.919876365390442e+00	0.000000e+00	9.961122e-06
1.921829490390442e+00	0.000000e+00	9.933730e-06
1.925735740390442e+00	0.000000e+00	9.961122e-06
1.931595115390442e+00	0.000000e+00	9.933730e-06
1.937454490390442e+00	0.000000e+00	9.988515e-06
1.941360740390442e+00	0.000000e+00	9.933730e-06
1.947220115390442e+00	0.000000e+00	9.988515e-06
1.953079490390442e+00	0.000000e+00	9.933730e-06
1.956985740390442e+00	0.000000e+00	9.961122e-06
1.958659847533300e+00	0.000000e+00	9.934965e-06
1.960333954676157e+00	0.000000e+00	9.918832e-06
1.962008061819014e+00	0.000000e+00	9.912721e-06
1.963682168961871e+00	0.000000e+00	9.916634e-06
1.965356276104728e+00	0.000000e+00	9.930571e-06
1.967030383247585e+00	0.000000e+00	9.954531e-06
1.968704490390442e+00	0.000000e+00	9.988515e-06
1.974563865390442e+00	0.000000e+00	9.933730e-06
1.978470115390442e+00	0.000000e+00	9.961122e-06
1.980423240390442e+00	0.000000e+00	9.933730e-06
1.986282615390442e+00	0.000000e+00	9.988515e-06
1.992141990390442e+00	0.000000e+00	9.933730e-06
1.998001365390442e+00	0.000000e+00	9.988515e-06
1.999954490390442e+00	0.000000e+00	1.001433e-05
2.000000000000000e+00	0.000000e+00	1.004120e-05
